date,Output,Heat Rate,Heat Consumption,Exhaust Temperature,Exhaust Flow
2021-04-01 11:00:00+00:00,89295.57473017646,14030.167574296769,954439387.7921844,1101.0923599163218,700375.4146057556
2021-04-01 12:00:00+00:00,89388.87432684664,14029.781697999626,955410574.4098436,1101.0908595232183,701088.433219425
2021-04-01 13:00:00+00:00,89463.51400418281,14029.472996961913,956187523.7039708,1101.0896592087356,701658.8481103608
2021-04-01 14:00:00+00:00,89510.16380251788,14029.28005881334,956673117.0128006,1101.0889090121839,702015.3574171955
2021-04-01 15:00:00+00:00,89491.50388318385,14029.35723407277,956478879.6892687,1101.0892090908046,701872.7536944614
2021-04-01 16:00:00+00:00,89435.52412518174,14029.588759851053,955896167.7186731,1101.0901093266666,701444.9425262598
2021-04-01 17:00:00+00:00,89379.54436717964,10688.409658263123,955313455.7480775,1011.0910095625287,1075179.649322175
2021-04-01 18:00:00+00:00,89267.58485117542,10688.762427195923,954148031.8068866,1011.0928100342529,1073867.3451252372
2021-04-01 19:00:00+00:00,89146.29537550417,10689.14459353979,952885489.2039297,1011.0947605452874,1072445.6822452215
2021-04-01 20:00:00+00:00,89062.32573850101,10689.40917023939,952011421.2480364,1011.0961108990805,1071461.4540975182
2021-04-01 21:00:00+00:00,88997.01602083187,11312.285023077664,951331590.615675,1053.097161174253,880326.2045943915
2021-04-01 22:00:00+00:00,89015.67594016591,22582.97012902398,951525827.9392067,906.0968610956322,630661.6436757047
2021-04-01 23:00:00+00:00,89080.98565783504,22582.53539011401,952205658.5715681,906.0958108204597,631112.4529749579
2021-04-02 00:00:00+00:00,89127.63545617013,22582.22486232117,952691251.8803977,906.095060623908,631434.4596172813
2021-04-02 01:00:00+00:00,89183.61521417224,22581.852228969765,953273963.8509933,906.094160388046,631820.8675880698
2021-04-02 02:00:00+00:00,89248.92493184138,22581.41749005979,953953794.4833547,906.0931101128735,632271.6768873227
2021-04-02 03:00:00+00:00,89276.91481084243,22581.23117338409,954245150.4686525,906.0926599949426,632464.8808727169
2021-04-02 04:00:00+00:00,89267.58485117542,22581.293278942652,954148031.8068866,906.0928100342529,632400.4795442522
2021-04-02 05:00:00+00:00,89239.59497217435,22581.47959561836,953856675.8215889,906.0932601521839,632207.2755588582
2021-04-02 06:00:00+00:00,89202.2751335063,18160.877656261968,953468201.1745253,1029.0938603094253,629696.1563928773
2021-04-02 07:00:00+00:00,89136.96541583716,18161.227285845234,952788370.5421637,1029.0949105845978,629246.9546662656
2021-04-02 08:00:00+00:00,89146.29537550417,18161.17733876191,952885489.2039297,1029.0947605452875,629311.1263414959
2021-04-02 09:00:00+00:00,89164.9552948382,14030.70780111277,953079726.5274613,1101.0944604666665,699377.1885466183
2021-04-02 10:00:00+00:00,89211.60509317329,14030.514862964199,953565319.8362911,1101.093710270115,699733.697853453
2021-04-02 11:00:00+00:00,89276.91481084243,14030.2447495562,954245150.4686525,1101.0926599949426,700232.8108830216
2021-04-02 12:00:00+00:00,89370.21440751261,14029.858873259056,955216337.0863117,1101.091159601839,700945.8294966912
2021-04-02 13:00:00+00:00,89426.19416551472,14029.627347480768,955799049.0569072,1101.090259365977,701373.6406648929
2021-04-02 14:00:00+00:00,89463.51400418281,14029.472996961913,956187523.7039708,1101.0896592087356,701658.8481103608
2021-04-02 15:00:00+00:00,89444.85408484876,14029.55017222134,955993286.3804389,1101.0899592873564,701516.2443876268
2021-04-02 16:00:00+00:00,89398.20428651366,14029.743110369913,955507693.0716094,1101.090709483908,701159.7350807921
2021-04-02 17:00:00+00:00,89314.2346495105,10688.61544014059,954633625.1157161,1011.0920598377012,1074414.138540628
2021-04-02 18:00:00+00:00,89211.60509317329,10688.938811662325,953565319.8362911,1011.0937102701149,1073211.1930267683
2021-04-02 19:00:00+00:00,89099.64557716908,10689.291580595125,952399895.8951,1011.0955107418391,1071898.8888298308
2021-04-02 20:00:00+00:00,89015.67594016591,10689.556157294723,951525827.9392067,1011.0968610956322,1070914.6606821273
2021-04-02 21:00:00+00:00,89006.3459804989,11312.253913267403,951428709.2774409,1053.0970111349425,880416.1193036183
2021-04-02 22:00:00+00:00,89071.65569816803,22582.597495672577,952108539.9098023,906.0959608597701,631048.0516464931
2021-04-02 23:00:00+00:00,89146.29537550417,22582.100651204033,952885489.2039297,906.0947605452874,631563.2622742109
2021-04-03 00:00:00+00:00,89295.57473017646,23918.441816522783,954439387.7921844,893.8923599163218,632819.2645680931
2021-04-03 01:00:00+00:00,89360.88444784559,23917.981330801646,955119218.4245456,893.8913096411495,633270.2346246102
2021-04-03 02:00:00+00:00,89407.53424618067,23917.6524124294,955604811.7333753,893.8905594445978,633592.356093551
2021-04-03 03:00:00+00:00,89435.52412518174,23917.455061406057,955896167.7186731,893.8901093266668,633785.6289749156
2021-04-03 04:00:00+00:00,89454.18404451577,23917.32349405716,956090405.0422047,893.889809248046,633914.4775624918
2021-04-03 05:00:00+00:00,89407.53424618067,23917.6524124294,955604811.7333753,893.8905594445978,633592.356093551
2021-04-03 06:00:00+00:00,89351.55448817856,18823.176876826787,955022099.7627798,1010.6414596804598,631061.4814421425
2021-04-03 07:00:00+00:00,89304.90468984349,18823.43573109984,954536506.4539503,1010.6422098770114,630740.4508260654
2021-04-03 08:00:00+00:00,89267.58485117542,18823.642814518284,954148031.8068866,1010.6428100342529,630483.6263332037
2021-04-03 09:00:00+00:00,89304.90468984349,14452.99849805269,954536506.4539503,1101.0922098770116,687689.3472063141
2021-04-03 10:00:00+00:00,89351.55448817856,14452.799744728743,955022099.7627798,1101.0914596804598,688039.363341341
2021-04-03 11:00:00+00:00,89426.19416551472,14452.481739410425,955799049.0569072,1101.090259365977,688599.3891573843
2021-04-03 12:00:00+00:00,89510.16380251788,14452.123983427318,956673117.0128006,1101.0889090121839,689229.4182004329
2021-04-03 13:00:00+00:00,89566.14356052,14451.88547943858,957255828.9833959,1101.0880087763219,689649.4375624652
2021-04-03 14:00:00+00:00,89566.14356052,14451.88547943858,957255828.9833959,1101.0880087763219,689649.4375624652
2021-04-03 15:00:00+00:00,89556.81360085298,14451.92523010337,957158710.32163,1101.0881588156321,689579.4343354598
2021-04-03 16:00:00+00:00,89510.16380251788,14452.123983427318,956673117.0128006,1101.0889090121839,689229.4182004329
2021-04-03 17:00:00+00:00,89444.85408484876,10776.381558365836,955993286.3804389,1022.5899592873564,1019189.0529082506
2021-04-03 18:00:00+00:00,89332.89456884452,10776.73723764233,954827862.439248,1022.5917597590804,1017945.9727577013
2021-04-03 19:00:00+00:00,89239.59497217435,10777.033637039412,953856675.8215889,1022.5932601521839,1016910.0726322437
2021-04-03 20:00:00+00:00,89174.28525450522,10777.241116617368,953176845.1892272,1022.5943104273563,1016184.942544423
2021-04-03 21:00:00+00:00,89164.9552948382,11585.707693685692,953079726.5274613,1064.6944604666667,853626.3292107346
2021-04-03 22:00:00+00:00,89220.93505284032,23918.968085918368,953662438.4980569,893.8935602308045,632303.8702177876
2021-04-03 23:00:00+00:00,89267.58485117542,23918.639167546124,954148031.8068866,893.892810034253,632625.9916867286
2021-04-04 00:00:00+00:00,89379.54436717964,23917.849763452745,955313455.7480775,893.8910095625288,633399.0832121865
2021-04-04 01:00:00+00:00,89426.19416551472,23917.520845080504,955799049.0569072,893.890259365977,633721.2046811273
2021-04-04 02:00:00+00:00,89491.50388318385,23917.060359359373,956478879.6892687,893.8892090908046,634172.1747376445
2021-04-04 03:00:00+00:00,89556.81360085298,23916.59987363823,957158710.32163,893.8881588156321,634623.1447941617
2021-04-04 04:00:00+00:00,89528.82372185192,23916.797224661575,956867354.3363323,893.8886089335633,634429.8719127971
2021-04-04 05:00:00+00:00,89472.84396384981,23917.191926708267,956284642.3657367,893.8895091694253,634043.3261500682
2021-04-04 06:00:00+00:00,89398.20428651366,18822.918022553735,955507693.0716094,1010.640709483908,631382.5120582198
2021-04-04 07:00:00+00:00,89332.89456884452,18823.280418536004,954827862.439248,1010.6417597590804,630933.0691957118
2021-04-04 08:00:00+00:00,89323.56460917753,18823.332189390625,954730743.7774822,1010.6419097983908,630868.8630724964
2021-04-04 09:00:00+00:00,89314.2346495105,14452.9587473879,954633625.1157161,1101.092059837701,687759.3504333195
2021-04-04 10:00:00+00:00,89370.21440751261,14452.720243399164,955216337.0863117,1101.091159601839,688179.369795352
2021-04-04 11:00:00+00:00,89416.8642058477,14452.521490075216,955701930.3951412,1101.0904094052873,688529.3859303789
2021-04-04 12:00:00+00:00,89491.50388318385,14452.2034847569,956478879.6892687,1101.0892090908046,689089.4117464221
2021-04-04 13:00:00+00:00,89538.15368151895,14452.004731432951,956964472.9980981,1101.0884588942529,689439.427881449
2021-04-04 14:00:00+00:00,89556.81360085298,14451.92523010337,957158710.32163,1101.0881588156321,689579.4343354598
2021-04-04 15:00:00+00:00,89556.81360085298,14451.92523010337,957158710.32163,1101.0881588156321,689579.4343354598
2021-04-04 16:00:00+00:00,89500.83384285087,14452.163734092108,956575998.3510345,1101.0890590514941,689159.4149734274
2021-04-04 17:00:00+00:00,89435.52412518174,10776.411198305545,955896167.7186731,1022.5901093266667,1019085.4628957049
2021-04-04 18:00:00+00:00,89304.90468984349,10776.826157461455,954536506.4539503,1022.5922098770114,1017635.202720064
2021-04-04 19:00:00+00:00,89183.61521417224,10777.211476677661,953273963.8509933,1022.594160388046,1016288.532556969
2021-04-04 20:00:00+00:00,89090.31561750207,10777.507876074742,952302777.2333342,1022.5956607811494,1015252.6324315114
2021-04-04 21:00:00+00:00,89080.98565783504,11585.99446360801,952205658.5715681,1064.6958108204597,852843.0804507921
2021-04-04 22:00:00+00:00,89118.30549650312,23919.691706337297,952594133.218632,893.8952106632184,631595.202986118
2021-04-04 23:00:00+00:00,89202.2751335063,23919.09965326727,953468201.1745253,893.8938603094252,632175.0216302114
2021-04-05 00:00:00+00:00,89276.91481084243,22581.23117338409,954245150.4686525,906.0926599949426,632464.8808727169
2021-04-05 01:00:00+00:00,89351.55448817856,22580.734328915547,955022099.7627798,906.0914596804598,632980.0915004347
2021-04-05 02:00:00+00:00,89426.19416551472,22580.237484447,955799049.0569072,906.090259365977,633495.3021281523
2021-04-05 03:00:00+00:00,89454.18404451577,22580.051167771297,956090405.0422047,906.089809248046,633688.5061135466
2021-04-05 04:00:00+00:00,89426.19416551472,22580.237484447,955799049.0569072,906.090259365977,633495.3021281523
2021-04-05 05:00:00+00:00,89360.88444784559,22580.672223356978,955119218.4245456,906.0913096411495,633044.4928288993
2021-04-05 06:00:00+00:00,89295.57473017646,18160.378185428715,954439387.7921844,1029.0923599163218,630337.87314518
2021-04-05 07:00:00+00:00,89239.59497217435,18160.677867928665,953856675.8215889,1029.093260152184,629952.8430937985
2021-04-05 08:00:00+00:00,89230.26501250734,18160.72781501199,953759557.1598231,1029.0934101914943,629888.6714185682
2021-04-05 09:00:00+00:00,89248.92493184138,14030.360512445342,953953794.4833547,1101.0931101128735,700018.9052989207
2021-04-05 10:00:00+00:00,89304.90468984349,14030.128986667054,954536506.4539503,1101.0922098770116,700446.7164671225
2021-04-05 11:00:00+00:00,89379.54436717964,14029.82028562934,955313455.7480775,1101.0910095625286,701017.1313580581
2021-04-05 12:00:00+00:00,89472.84396384981,14029.434409332198,956284642.3657367,1101.0895091694251,701730.1499717276
2021-04-05 13:00:00+00:00,89519.49376218491,14029.241471183625,956770235.6745664,1101.0887589728736,702086.6592785624
2021-04-05 14:00:00+00:00,89538.15368151895,14029.164295924196,956964472.9980981,1101.0884588942529,702229.2630012962
2021-04-05 15:00:00+00:00,89510.16380251788,14029.28005881334,956673117.0128006,1101.0889090121839,702015.3574171955
2021-04-05 16:00:00+00:00,89491.50388318385,14029.35723407277,956478879.6892687,1101.0892090908046,701872.7536944614
2021-04-05 17:00:00+00:00,89435.52412518174,10688.233273796723,955896167.7186731,1011.0901093266667,1075835.801420644
2021-04-05 18:00:00+00:00,89295.57473017646,10688.674234962724,954439387.7921844,1011.0923599163218,1074195.4211744717
2021-04-05 19:00:00+00:00,89211.60509317329,10688.938811662325,953565319.8362911,1011.0937102701149,1073211.1930267683
2021-04-05 20:00:00+00:00,89183.61521417224,10689.027003895524,953273963.8509933,1011.094160388046,1072883.116977534
2021-04-05 21:00:00+00:00,89146.29537550417,11311.78726611348,952885489.2039297,1053.0947605452875,881764.8399420212
2021-04-05 22:00:00+00:00,89183.61521417224,22581.852228969765,953273963.8509933,906.094160388046,631820.8675880698
2021-04-05 23:00:00+00:00,89267.58485117542,22581.293278942652,954148031.8068866,906.0928100342529,632400.4795442522
2021-04-06 00:00:00+00:00,89314.2346495105,22580.982751149815,954633625.1157161,906.0920598377012,632722.4861865757
2021-04-06 01:00:00+00:00,89370.21440751261,22580.610117798413,955216337.0863117,906.0911596018391,633108.8941573641
2021-04-06 02:00:00+00:00,89407.53424618067,22580.361695564134,955604811.7333753,906.0905594445977,633366.499471223
2021-04-06 03:00:00+00:00,89416.8642058477,22580.299590005572,955701930.3951412,906.0904094052873,633430.9007996877
2021-04-06 04:00:00+00:00,89370.21440751261,22580.610117798413,955216337.0863117,906.0911596018391,633108.8941573641
2021-04-06 05:00:00+00:00,89332.89456884452,22580.858540032674,954827862.439248,906.0917597590804,632851.2888435052
2021-04-06 06:00:00+00:00,89267.58485117542,18160.52802667869,954148031.8068866,1029.092810034253,630145.3581194892
2021-04-06 07:00:00+00:00,89239.59497217435,18160.677867928665,953856675.8215889,1029.093260152184,629952.8430937985
2021-04-06 08:00:00+00:00,89239.59497217435,18160.677867928665,953856675.8215889,1029.093260152184,629952.8430937985
2021-04-06 09:00:00+00:00,89267.58485117542,14030.28333718591,954148031.8068866,1101.092810034253,700161.5090216547
2021-04-06 10:00:00+00:00,89332.89456884452,14030.013223777909,954827862.439248,1101.0917597590806,700660.6220512234
2021-04-06 11:00:00+00:00,89379.54436717964,14029.82028562934,955313455.7480775,1101.0910095625286,701017.1313580581
2021-04-06 12:00:00+00:00,89472.84396384981,14029.434409332198,956284642.3657367,1101.0895091694251,701730.1499717276
2021-04-06 13:00:00+00:00,89538.15368151895,14029.164295924196,956964472.9980981,1101.0884588942529,702229.2630012962
2021-04-06 14:00:00+00:00,89556.81360085298,14029.087120664766,957158710.32163,1101.0881588156321,702371.8667240301
2021-04-06 15:00:00+00:00,89547.48364118594,14029.125708294483,957061591.6598641,1101.0883088549426,702300.564862663
2021-04-06 16:00:00+00:00,89500.83384285087,14029.318646443053,956575998.3510345,1101.0890590514941,701944.0555558284
2021-04-06 17:00:00+00:00,89454.18404451577,10688.174478974588,956090405.0422047,1011.089809248046,1076054.5187868
2021-04-06 18:00:00+00:00,89351.55448817856,10688.497850496324,955022099.7627798,1011.0914596804598,1074851.5732729405
2021-04-06 19:00:00+00:00,89276.91481084243,10688.733029784858,954245150.4686525,1011.0926599949426,1073976.7038083153
2021-04-06 20:00:00+00:00,89192.94517383927,10688.997606484456,953371082.5127593,1011.0940103487357,1072992.475660612
2021-04-06 21:00:00+00:00,89183.61521417224,11311.662826872438,953273963.8509933,1053.094160388046,882124.4987789285
2021-04-06 22:00:00+00:00,89192.94517383927,22581.790123411192,953371082.5127593,906.0940103487357,631885.2689165345
2021-04-06 23:00:00+00:00,89258.25489150839,22581.35538450122,954050913.1451206,906.0929600735632,632336.0782157875
2021-04-07 00:00:00+00:00,89351.55448817856,22580.734328915547,955022099.7627798,906.0914596804598,632980.0915004347
2021-04-07 01:00:00+00:00,89426.19416551472,22580.237484447,955799049.0569072,906.090259365977,633495.3021281523
2021-04-07 02:00:00+00:00,89463.51400418281,22579.989062212735,956187523.7039708,906.0896592087356,633752.9074420114
2021-04-07 03:00:00+00:00,89482.17392351684,22579.864851095597,956381761.0275028,906.089359130115,633881.7100989408
2021-04-07 04:00:00+00:00,89472.84396384981,22579.926956654166,956284642.3657367,906.0895091694252,633817.308770476
2021-04-07 05:00:00+00:00,89426.19416551472,22580.237484447,955799049.0569072,906.090259365977,633495.3021281523
2021-04-07 06:00:00+00:00,89360.88444784559,18160.028555845445,955119218.4245456,1029.0913096411496,630787.0748717916
2021-04-07 07:00:00+00:00,89323.56460917753,18160.228344178748,954730743.7774822,1029.0919097983908,630530.3881708708
2021-04-07 08:00:00+00:00,89314.2346495105,18160.278291262064,954633625.1157161,1029.092059837701,630466.2164956405
2021-04-07 09:00:00+00:00,89332.89456884452,14030.013223777909,954827862.439248,1101.0917597590806,700660.6220512234
2021-04-07 10:00:00+00:00,89398.20428651366,14029.743110369913,955507693.0716094,1101.090709483908,701159.7350807921
2021-04-07 11:00:00+00:00,89454.18404451577,14029.511584591623,956090405.0422047,1101.089809248046,701587.5462489937
2021-04-07 12:00:00+00:00,89538.15368151895,14029.164295924196,956964472.9980981,1101.0884588942529,702229.2630012962
2021-04-07 13:00:00+00:00,89612.7933588551,14028.855594886483,957741422.2922256,1101.0872585797702,702799.6778922317
2021-04-07 14:00:00+00:00,89631.45327818912,14028.778419627053,957935659.6157573,1101.0869585011494,702942.2816149658
2021-04-07 15:00:00+00:00,89612.7933588551,14028.855594886483,957741422.2922256,1101.0872585797702,702799.6778922317
2021-04-07 16:00:00+00:00,89566.14356052,14029.048533035053,957255828.9833959,1101.0880087763219,702443.1685853971
2021-04-07 17:00:00+00:00,89500.83384285087,10688.027491919256,956575998.3510345,1011.0890590514942,1076601.3122021907
2021-04-07 18:00:00+00:00,89407.53424618067,10688.321466029922,955604811.7333753,1011.0905594445977,1075507.7253714094
2021-04-07 19:00:00+00:00,89332.89456884452,10688.556645318455,954827862.439248,1011.0917597590804,1074632.8559067843
2021-04-07 20:00:00+00:00,89286.24477050945,10688.70363237379,954342269.1304184,1011.0925099556322,1074086.0624913934
2021-04-07 21:00:00+00:00,89258.25489150839,11311.413948390345,954050913.1451206,1053.092960073563,882843.8164527433
2021-04-07 22:00:00+00:00,89258.25489150839,22581.35538450122,954050913.1451206,906.0929600735632,632336.0782157875
2021-04-07 23:00:00+00:00,89323.56460917753,22580.920645591254,954730743.7774822,906.0919097983908,632786.8875150406
2021-04-08 00:00:00+00:00,89388.87432684664,22580.48590668127,955410574.4098436,906.0908595232183,633237.6968142935
2021-04-08 01:00:00+00:00,89454.18404451577,22580.051167771297,956090405.0422047,906.089809248046,633688.5061135466
2021-04-08 02:00:00+00:00,89510.16380251788,22579.678534419894,956673117.0128006,906.0889090121839,634074.914084335
2021-04-08 03:00:00+00:00,89538.15368151895,22579.49221774419,956964472.9980981,906.0884588942529,634268.118069729
2021-04-08 04:00:00+00:00,89519.49376218491,22579.616428861325,956770235.6745664,906.0887589728735,634139.3154127996
2021-04-08 05:00:00+00:00,89491.50388318385,22579.802745537032,956478879.6892687,906.0892090908046,633946.1114274054
2021-04-08 06:00:00+00:00,89426.19416551472,18159.67892626217,955799049.0569072,1029.090259365977,631236.2765984035
2021-04-08 07:00:00+00:00,89370.21440751261,18159.97860876212,955216337.0863117,1029.091159601839,630851.246547022
2021-04-08 08:00:00+00:00,89351.55448817856,18160.07850292877,955022099.7627798,1029.0914596804598,630722.9031965615
2021-04-08 09:00:00+00:00,89360.88444784559,14029.89746088877,955119218.4245456,1101.0913096411496,700874.5276353242
2021-04-08 10:00:00+00:00,89398.20428651366,14029.743110369913,955507693.0716094,1101.090709483908,701159.7350807921
2021-04-08 11:00:00+00:00,89463.51400418281,14029.472996961913,956187523.7039708,1101.0896592087356,701658.8481103608
2021-04-08 12:00:00+00:00,89566.14356052,14029.048533035053,957255828.9833959,1101.0880087763219,702443.1685853971
2021-04-08 13:00:00+00:00,89650.11319752317,14028.701244367623,958129896.9392892,1101.0866584225287,703084.8853376997
2021-04-08 14:00:00+00:00,89687.43303619124,14028.546893848767,958518371.586353,1101.0860582652872,703370.0927831674
2021-04-08 15:00:00+00:00,89678.10307652422,14028.58548147848,958421252.924587,1101.0862083045977,703298.7909218004
2021-04-08 16:00:00+00:00,89603.46339918807,14028.894182516196,957644303.6304597,1101.0874086190804,702728.3760308649
2021-04-08 17:00:00+00:00,89510.16380251788,10687.99809450819,956673117.0128006,1011.0889090121839,1076710.670885269
2021-04-08 18:00:00+00:00,89398.20428651366,10688.350863440992,955507693.0716094,1011.0907094839081,1075398.3666883314
2021-04-08 19:00:00+00:00,89286.24477050945,10688.70363237379,954342269.1304184,1011.0925099556322,1074086.0624913934
2021-04-08 20:00:00+00:00,89202.2751335063,10688.968209073393,953468201.1745253,1011.0938603094253,1073101.8343436902
2021-04-08 21:00:00+00:00,89211.60509317329,11311.569497441655,953565319.8362911,1053.093710270115,882394.242906609
2021-04-08 22:00:00+00:00,89258.25489150839,22581.35538450122,954050913.1451206,906.0929600735632,632336.0782157875
2021-04-08 23:00:00+00:00,89351.55448817856,22580.734328915547,955022099.7627798,906.0914596804598,632980.0915004347
2021-04-09 00:00:00+00:00,89388.87432684664,22580.48590668127,955410574.4098436,906.0908595232183,633237.6968142935
2021-04-09 01:00:00+00:00,89444.85408484876,22580.113273329865,955993286.3804389,906.0899592873564,633624.1047850818
2021-04-09 02:00:00+00:00,89491.50388318385,22579.802745537032,956478879.6892687,906.0892090908046,633946.1114274054
2021-04-09 03:00:00+00:00,89556.81360085298,22579.368006627054,957158710.32163,906.0881588156321,634396.9207266584
2021-04-09 04:00:00+00:00,89547.48364118594,22579.430112185626,957061591.6598641,906.0883088549425,634332.5193981937
2021-04-09 05:00:00+00:00,89472.84396384981,22579.926956654166,956284642.3657367,906.0895091694252,633817.308770476
2021-04-09 06:00:00+00:00,89407.53424618067,18159.77882042882,955604811.7333753,1029.0905594445976,631107.9332479431
2021-04-09 07:00:00+00:00,89360.88444784559,18160.028555845445,955119218.4245456,1029.0913096411496,630787.0748717916
2021-04-09 08:00:00+00:00,89332.89456884452,18160.178397095413,954827862.439248,1029.0917597590806,630594.559846101
2021-04-09 09:00:00+00:00,89370.21440751261,14029.858873259056,955216337.0863117,1101.091159601839,700945.8294966912
2021-04-09 10:00:00+00:00,89435.52412518174,14029.588759851053,955896167.7186731,1101.0901093266666,701444.9425262598
2021-04-09 11:00:00+00:00,89491.50388318385,14029.35723407277,956478879.6892687,1101.0892090908046,701872.7536944614
2021-04-09 12:00:00+00:00,89566.14356052,14029.048533035053,957255828.9833959,1101.0880087763219,702443.1685853971
2021-04-09 13:00:00+00:00,89659.44315719018,14028.662656737912,958227015.6010551,1101.0865083832184,703156.1871990665
2021-04-09 14:00:00+00:00,89706.09295552528,14028.469718589336,958712608.9098847,1101.0857581866667,703512.6965059013
2021-04-09 15:00:00+00:00,89706.09295552528,14028.469718589336,958712608.9098847,1101.0857581866667,703512.6965059013
2021-04-09 16:00:00+00:00,89659.44315719018,14028.662656737912,958227015.6010551,1101.0865083832184,703156.1871990665
2021-04-09 17:00:00+00:00,89594.13343952106,10687.73351780859,957547184.9686937,1011.0875586583908,1077694.8990329723
2021-04-09 18:00:00+00:00,89500.83384285087,10688.027491919256,956575998.3510345,1011.0890590514942,1076601.3122021907
2021-04-09 19:00:00+00:00,89416.8642058477,10688.292068618857,955701930.3951412,1011.0904094052873,1075617.0840544875
2021-04-09 20:00:00+00:00,89379.54436717964,10688.409658263123,955313455.7480775,1011.0910095625287,1075179.649322175
2021-04-09 21:00:00+00:00,89351.55448817856,11311.102850287734,955022099.7627798,1053.0914596804598,883742.9635450117
2021-04-09 22:00:00+00:00,89360.88444784559,22580.672223356978,955119218.4245456,906.0913096411495,633044.4928288993
2021-04-09 23:00:00+00:00,89416.8642058477,22580.299590005572,955701930.3951412,906.0904094052873,633430.9007996877
2021-04-10 00:00:00+00:00,89547.48364118594,23916.665657312686,957061591.6598641,893.8883088549426,634558.7205003734
2021-04-10 01:00:00+00:00,89566.14356052,23916.534089963785,957255828.9833959,893.8880087763218,634687.5690879498
2021-04-10 02:00:00+00:00,89612.7933588551,23916.205171591548,957741422.2922256,893.8872585797701,635009.6905568906
2021-04-10 03:00:00+00:00,89659.44315719018,23915.876253219307,958227015.6010551,893.8865083832184,635331.8120258314
2021-04-10 04:00:00+00:00,89650.11319752317,23915.94203689375,958129896.9392892,893.8866584225289,635267.3877320434
2021-04-10 05:00:00+00:00,89584.80347985403,23916.402522614888,957450066.3069278,893.8877086977011,634816.4176755261
2021-04-10 06:00:00+00:00,89519.49376218491,18822.245001443785,956770235.6745664,1010.6387589728735,632217.1916600202
2021-04-10 07:00:00+00:00,89454.18404451577,18822.60739742606,956090405.0422047,1010.6398092480459,631767.7487975121
2021-04-10 08:00:00+00:00,89416.8642058477,18822.81448084451,955701930.3951412,1010.6404094052873,631510.9243046505
2021-04-10 09:00:00+00:00,89426.19416551472,14452.481739410425,955799049.0569072,1101.090259365977,688599.3891573843
2021-04-10 10:00:00+00:00,89472.84396384981,14452.282986086479,956284642.3657367,1101.0895091694251,688949.4052924113
2021-04-10 11:00:00+00:00,89519.49376218491,14452.084232762529,956770235.6745664,1101.0887589728736,689299.4214274383
2021-04-10 12:00:00+00:00,89622.1233185221,14451.646975449843,957838540.9539914,1101.0871085404597,690069.4569244976
2021-04-10 13:00:00+00:00,89706.09295552528,14451.289219466735,958712608.9098847,1101.0857581866667,690699.4859675462
2021-04-10 14:00:00+00:00,89706.09295552528,14451.289219466735,958712608.9098847,1101.0857581866667,690699.4859675462
2021-04-10 15:00:00+00:00,89687.43303619124,14451.368720796316,958518371.586353,1101.0860582652872,690559.4795135353
2021-04-10 16:00:00+00:00,89640.78323785614,14451.567474120264,958032778.2775232,1101.0868084618392,690209.4633785083
2021-04-10 17:00:00+00:00,89547.48364118594,10776.05551902905,957061591.6598641,1022.5883088549425,1020328.5430462538
2021-04-10 18:00:00+00:00,89426.19416551472,10776.440838245251,955799049.0569072,1022.590259365977,1018981.872883159
2021-04-10 19:00:00+00:00,89314.2346495105,10776.796517521747,954633625.1157161,1022.5920598377012,1017738.7927326097
2021-04-10 20:00:00+00:00,89258.25489150839,10776.974357159996,954050913.1451206,1022.5929600735632,1017117.2526573351
2021-04-10 21:00:00+00:00,89230.26501250734,11585.48465041278,953759557.1598231,1064.6934101914942,854235.5226906895
2021-04-10 22:00:00+00:00,89248.92493184138,23918.770734895024,953953794.4833547,893.8931101128735,632497.1430991521
2021-04-10 23:00:00+00:00,89286.24477050945,23918.50760019723,954342269.1304184,893.8925099556322,632754.8402743049
2021-04-11 00:00:00+00:00,89342.22452851156,23918.112898150546,954924981.1010139,893.89160971977,633141.3860370339
2021-04-11 01:00:00+00:00,89388.87432684664,23917.783979778298,955410574.4098436,893.8908595232183,633463.5075059746
2021-04-11 02:00:00+00:00,89472.84396384981,23917.191926708267,956284642.3657367,893.8895091694253,634043.3261500682
2021-04-11 03:00:00+00:00,89491.50388318385,23917.060359359373,956478879.6892687,893.8892090908046,634172.1747376445
2021-04-11 04:00:00+00:00,89491.50388318385,23917.060359359373,956478879.6892687,893.8892090908046,634172.1747376445
2021-04-11 05:00:00+00:00,89435.52412518174,23917.455061406057,955896167.7186731,893.8901093266668,633785.6289749156
2021-04-11 06:00:00+00:00,89360.88444784559,18823.125105972176,955119218.4245456,1010.6413096411494,631125.6875653579
2021-04-11 07:00:00+00:00,89295.57473017646,18823.487501954452,954439387.7921844,1010.6423599163218,630676.24470285
2021-04-11 08:00:00+00:00,89267.58485117542,18823.642814518284,954148031.8068866,1010.6428100342529,630483.6263332037
2021-04-11 09:00:00+00:00,89286.24477050945,14453.07799938227,954342269.1304184,1101.092509955632,687549.3407523033
2021-04-11 10:00:00+00:00,89323.56460917753,14452.918996723116,954730743.7774822,1101.0919097983908,687829.353660325
2021-04-11 11:00:00+00:00,89370.21440751261,14452.720243399164,955216337.0863117,1101.091159601839,688179.369795352
2021-04-11 12:00:00+00:00,89435.52412518174,14452.441988745635,955896167.7186731,1101.0901093266666,688669.3923843898
2021-04-11 13:00:00+00:00,89538.15368151895,14452.004731432951,956964472.9980981,1101.0884588942529,689439.427881449
